id,link,label
816,http://efugl.iptvdeals.com/avoamsyrga/ujecketird/fudsoonsep/files/,Trojan
817,http://ptool.barginginfrance.net/wadostomot/oophosagli/tipsosteen/files/,Trojan
818,http://ocick.frost-electric-supply.com/nasaghytho/whofydroon/glotchypiv/files/,Trojan
819,http://xotsa.frenchgerlemanelectric.com/apsestooxo/iwheewhosh/keckalrees/files/,Trojan
820,http://veksi.barginginfrance.net/oassemsoci/psolsoapsi/netsoorgaw/files/,Trojan
821,http://ukugl.tourstogo.us/shudsoangu/whooglagoz/isestipsep/files/,Trojan
822,http://greev.randbinternationaltravel.com/sheptighut/groadratoa/omedryglol/files/,Trojan
823,http://simpi.tourstogo.us/vodopsoopu/dumseessee/viphadeeph/files/,Trojan
824,http://iwhab.randbinternationaltravel.com/etuwotsols/phydretack/psyveshool/files/,Trojan
825,http://whabi.csheaven.com/ehetsusywh/yglegrehee/jitypsewhy/files/,Trojan
826,http://nonsi.csheaven.com/udoartorsa/oathampoat/uzostecmew/files/,Trojan
827,http://namso.butlerelectricsupply.com/yfuksajozi/phidampoas/ufykampoap/files/,Trojan
828,http://eroov.iptvdeals.com/wheedessyh/uptoowhooj/urognotchy/files/,Trojan
829,http://rawoo.barginginfrance.net/deethevoaz/upsachoaju/poastycith/files/,Trojan
830,http://hoawy.frost-electric-supply.com/synestyfoo/oampansoam/fetuksessu/files/,Trojan
831,http://wetyt.tourstogo.us/shissashee/abekekurdi/oagrusteel/files/,Trojan
832,http://uvidu.butlerelectricsupply.com/ephuhoawud/fodrejymta/pugnovesho/files/,Trojan
833,http://asham.tourstogo.us/oadirteeph/eeroaghyss/evoarsoshi/files/,Trojan
834,http://oakso.tourstogo.us/pheekseeku/kirystobul/exeedsoots/files/,Trojan
835,http://dujur.barginginfrance.net/oampimsika/foowimupho/thampoperd/files/,Trojan
836,http://keemy.butlerelectricsupply.com/zyrsoltoah/duftuxoxyz/epheenyzug/files/,Trojan
837,http://ithyk.frenchgerlemanelectric.com/cywhamsoaj/thamtampee/oodsardoon/files/,Trojan
838,http://vitha.csheaven.com/awygludoav/ooghooksek/puptywoamt/files/,Trojan
839,http://esoad.frost-electric-supply.com/psutsoshup/phastupsim/tigrystolt/files/,Trojan
840,http://gurde.tourstogo.us/leefoohopt/ezussoadyz/utufegheer/files/,Trojan
841,http://oampa.csheaven.com/ovoamegloa/ishoodooho/whetcheeng/files/,Trojan
842,http://acool.csheaven.com/okoassetch/buweegnogr/ereedrimtu/files/,Trojan
843,http://phoaz.cruisingsmallship.com/thymuksate/ysigorguru/stogroaryf/files/,Trojan
844,http://oshoa.iptvdeals.com/whoagrofta/shaphygyft/oomtyrtogl/files/,Trojan
845,http://psooz.tourstogo.us/joacumupty/yduhoalrow/ooksyfoogl/files/,Trojan
846,http://oolsi.frost-electric-supply.com/eerutsuleh/oamteejigl/shogrodroo/files/,Trojan
847,http://kulro.csheaven.com/dersyphalr/kyjorsoalt/rywoarsoaz/files/,Trojan
848,http://eeroo.frost-electric-supply.com/phoagnonga/oshuzoathu/anunserogy/files/,Trojan
849,http://gyboo.cruisingsmallship.com/phyckyhert/oaltesteef/ptoneewhis/files/,Trojan
850,http://rumog.frost-electric-supply.com/ooxyphuxoa/oodrirolta/javyphepti/files/,Trojan
851,http://veevu.tourstogo.us/yxampoavoo/psopansoom/ithexoakib/files/,Trojan
852,http://eetho.cruisingsmallship.com/fustochoox/areltussen/hoogroxuga/files/,Trojan
853,http://oojee.barginginfrance.net/poovajywhi/ooghovelee/madroompob/files/,Trojan
854,http://igoby.frost-electric-supply.com/eesefteeps/ookeestool/meefeleezu/files/,Trojan
855,http://upsoj.iptvdeals.com/doaryruptu/uroassulah/foomosoglo/files/,Trojan
856,http://oosee.barginginfrance.net/buksyngems/boofoostiw/orignujonu/files/,Trojan
857,http://oawoo.frenchgerlemanelectric.com/utyfatheex/nurirsoaja/rojingaroo/files/,Trojan
858,http://whave.iptvdeals.com/panoowyxoz/oazicmitov/ptampordap/files/,Trojan
859,http://kyrsu.frost-electric-supply.com/wowoathept/grishamesa/weemoseevo/files/,Trojan
860,http://mocka.frost-electric-supply.com/zarseehetu/igaksuxals/kyroalopsa/files/,Trojan
861,http://pulso.butlerelectricsupply.com/uthoachugr/uceerdyhap/ochadikist/files/,Trojan
862,http://nefib.tourstogo.us/shoampakre/igoawootsi/greengeeku/files/,Trojan
863,http://oapsa.tourstogo.us/looreeneps/yshoobeeje/syshyshogo/files/,Trojan
864,http://azoos.csheaven.com/eechoawoap/rissupsuns/bigleeptuf/files/,Trojan
865,http://ptush.iptvdeals.com/oapsoadoov/vooglebopo/oasoardexy/files/,Trojan
866,http://zibup.csheaven.com/ypsoophoov/ptycmympub/teezukedoo/files/,Trojan
867,http://atyss.barginginfrance.net/aseerteert/ootoorezav/olaweersyb/files/,Trojan
868,http://ptewh.iptvdeals.com/foogloajuc/eeshedyfon/yvookrynso/files/,Trojan
869,http://igroo.barginginfrance.net/ogroatashy/osynoonsax/ydumtixivy/files/,Trojan
870,http://oofuv.cruisingsmallship.com/oozughoars/psoakraghi/oawygroors/files/,Trojan
871,http://pigra.csheaven.com/eveebichoa/xygyrtoolt/ooholtoaka/files/,Trojan
872,http://dofeb.frenchgerlemanelectric.com/iglejimoar/upsudypooz/leepeegrah/files/,Trojan
873,http://igagh.tourstogo.us/chogoajeep/uhozyngako/iphoasteer/files/,Trojan
874,http://estoa.frost-electric-supply.com/ukoatiptyv/upseeboapo/ufekyckaft/files/,Trojan
875,http://ubike.tourstogo.us/lussoaglee/raxadsunyx/oatchingoa/files/,Trojan
876,http://boogu.barginginfrance.net/peehejoaty/avugnemtee/hibygnoars/files/,Trojan
877,http://oowhe.frost-electric-supply.com/ejisoozach/esisseeloo/oajilitsof/files/,Trojan
878,http://nugly.barginginfrance.net/oogamtoafo/eestathici/athiphisik/files/,Trojan
879,http://www.motivacionyrelajacion.com/Z0H24k7E6A/,Trojan
880,http://executivecoaching.co.il/IsKgVrtvQ/,Trojan
881,http://atlcourier.com/wp-content/plugins/cached_data/k1.exe,Trojan
882,http://www.mondoperaio.net/wp-content/plugins/cached_data/k1.exe,Trojan
883,http://fondazioneciampi.org/nuovo/blogs/media/ap2.php,Trojan
884,http://europe-academy.net/wp-admin/user/ap2.php,Trojan
885,http://lunaticjazz.com,Trojan
886,http://earthcontrolsys.com/abuse_report.php?issviews.com,Trojan
887,http://www.drteachme.com/wp-content/plugins/theme-check/misc.php,Trojan
888,http://eeps.me/,Phishing
889,http://www.scantanzania.com/bin/img/make.html,Phishing
890,http://inclusivediversity.co.uk/wp-content/upgrade/,redirect
891,http://www.proascolcolombia.com/portal/modules/mod_banners/Imprimir_IntimacaoCTI2015-03698541.rar?cli=Cliente&/yRpBKPujKU/nNqRc6QsuO.php,Trojan
892,http://www.proascolcolombia.com/portal/modules/mod_banners/Imprimir_IntimacaoCTI2015-03698541.rar?cli=Cliente&/yRpBKPujKU/nNqRc6QsuO.php,Trojan
893,http://wonchangvacuum.com.my/libraries/pear/mandate.htm,Phishing
894,http://gosciniec-paproc.pl/lib/excel/kamp.php,Phishing
895,http://deleondeos.com/img/script.php?tup1.jpg,Trojan
896,http://deleondeos.com/img/script.php?tup2.jpg,Trojan
897,http://deleondeos.com/img/script.php?tup3.jpg,Trojan
898,http://www.icybrand.eu/pathway/created/accelerated/mailuserlg/savealife/trwrwbejtw.zip,Phishing
899,http://www.icybrand.eu/pathway/created/accelerated/mailuserlg/savealife/trwrwbejtw/viewer.php,Phishing
900,http://www.gold-city.it/image/_vti_cnf/app/psi.exe,Trojan
901,http://www.cerquasas.it/wp-admin/user/UPS_INVOICE.rar,Trojan
902,http://izzy-cars.nl/9uj8n76b5.exe,Trojan
903,http://stopmeagency.free.fr/9uj8n76b5.exe,Trojan
904,http://reclamus.com/9uj8n76b5.exe,Trojan
905,http://lhs-mhs.org/9uj8n76b5.exe,Trojan
906,http://zt.tim-taxi.com/login.php,Phishing
907,http://marialorena.com.br/wp-content/plugins/hello123/8888ytc6r.exe,Trojan
908,http://buildviet.info/servicer/fattura/,Trojan
909,http://avokka.com/Panel/dl.exe,Trojan
910,http://avokka.com/Panel/gate.php,Trojan
911,http://www.jcmarcadolib.com/hbc/a.php,Phishing
912,http://euro-vertrieb.com/hosteurope/KIS-Login.htm,Phishing
913,http://coffeol.com/fend/raw_server.exe,Trojan
914,http://www.pgathailand.com/which.exe,Trojan
915,http://jessisjewels.com/disk/update/postmaster/en/?ar=yourname@yourdomain.com,Phishing
916,http://tscl.com.bd/m/RI%20XIN%20QUOTATION%20LIST.zip,Trojan
917,http://art-archiv.ru/images/animated-number/docum-arhiv.exe,Trojan
918,http://kingskillz.ru/~kingskil/Prince/Man/lucy/mine/shit.exe,Trojan
919,http://raneevahijab.id/adnin/box/workspace/,Phishing
920,http://www.lifelabs.vn/api/get.php?id=aW5mb0BzYXBjdXBncmFkZXMuY29t,Trojan
921,http://falconsafe.com.sg/api/get.php?id=aW5mb0BzYXBjdXBncmFkZXMuY29t,Trojan
922,http://fo5.a1-downloader.org/g2v9s1.php?id=yourname@yourdomain.com,Trojan
923,http://up.mykings.pw:8888/update.txt,Trojan
924,http://down.mykings.pw:8888/ver.txt,Trojan
925,http://down.mykings.pw:8888/ups.rar,Trojan
926,http://ssl-6582datamanager.de/,redirect
927,http://privatkunden.datapipe9271.com/,Phishing
928,http://amazon-sicherheit.kunden-ueberpruefung.xyz,Phishing
929,http://sarahdaniella.com/swift/SWIFT%20$.pdf.ace,Trojan
930,http://textspeier.de,Phishing
931,http://photoscape.ch/Setup.exe,Trojan
