id,link,zimu_num,shuzi,zifu_num,iframe_num,location_num,eval_num,label
512,http://www.wildsap.com/?kkk=bleach-episodes-244,34.0,3.0,10.0,0,0,0,redirect
203,http://www.wrestlingexposed.com/faq.php?t=bleach-244-english-sub,49.0,3.0,12.0,0,0,0,redirect
418,http://www.xiruz.kit.net/mola.jpg,25.0,0.0,8.0,0,0,0,Trojan
97,http://www.zctei.com/date/9377chiyue_Y_Cdcr1124.exe,33.0,8.0,10.0,-1,-1,-1,Trojan
100,http://www12.0zz0.com/2012/05/06/00/464591666.gif,15.0,23.0,11.0,0,0,0,Trojan
116,http://www8.0zz0.com/2012/05/05/18/394995639.gif,15.0,22.0,11.0,0,0,0,Trojan
120,http://xamateurpornlic.www1.biz/latest/xxx-porn-movie.avi.exe,49.0,1.0,11.0,-1,-1,-1,Trojan
89,http://xicaxique.com.br/catalog/view/theme/default/image/image102.jpg,54.0,3.0,12.0,-1,-1,-1,Trojan
497,http://xoomer.alice.it/email02/bom.jpg,28.0,2.0,8.0,0,1,2,Trojan
185,http://xotsa.frenchgerlemanelectric.com/apsestooxo/iwheewhosh/keckalrees/files/,69.0,0.0,10.0,-1,-1,-1,Trojan
184,http://xpornstarsckc.ddns.name/latest/xxx-porn-movie.avi.exe,49.0,0.0,11.0,-1,-1,-1,Trojan
202,http://yougube.com,14.0,0.0,4.0,0,0,0,redirect
765,http://youtibe.com,14.0,0.0,4.0,0,0,0,redirect
86,http://youtuhe.com,14.0,0.0,4.0,0,0,0,redirect
819,http://yumekin.com/inde.php,21.0,0.0,6.0,0,0,0,Trojan
204,http://yumekin.com/inde.php?comercial@cohesp.com.br,41.0,0.0,10.0,0,0,0,Trojan
232,http://z32538.nb.host127-0-0-1.com/bins/int/np_pkz.int?affid=NP_0104&fxp=2ac11c971204a16811817c725e04d68a44f9d4987c472f66eb08d0,54.0,54.0,19.0,-1,-1,-1,Trojan
234,http://zgsysz.com,13.0,0.0,4.0,0,0,0,redirect
233,http://zibup.csheaven.com/ypsoophoov/ptycmympub/teezukedoo/files/,55.0,0.0,10.0,2,4,0,Trojan
502,http://zjjlf.croukwexdbyerr.net/zyso.cgi?16,33.0,2.0,8.0,-1,-1,-1,redirect
503,http://zkic.com,11.0,0.0,4.0,0,0,0,redirect
158,http://zous.szm.sk,13.0,0.0,5.0,0,2,0,redirect
34,http://zt.tim-taxi.com/login.php,24.0,0.0,8.0,-1,-1,-1,Phishing
866,http://zyrdu.cruisingsmallship.com/vyglachaph/choawoatch/glocoaphoo/files/,64.0,0.0,10.0,-1,-1,-1,Trojan
187,,,,,-1,-1,-1,
15,,,,,-1,-1,-1,
38,,,,,-1,-1,-1,
906,,,,,-1,-1,-1,
809,,,,,-1,-1,-1,
